Company Name,Equity,Ticker Symbol,E,E out of 100,S,G,ESG,EPS,Profit Margin ,Tobin's Q,Return on Asset,Return on Equity,Debt To Market Cap Ratio,Total Asset Turnover,Price to Sales Ratio
Fukuyama Transporting Co Ltd,JP Equity,9075 JP Equity,1.5,29,1.6,2,1.7,56.1203333333333,4.13760795929507,0.936205253544669,2.27387266612708,4.14956804748708,0.393307551999186,0.620723295351532,0.827707013403371
Aoyama Trading Co Ltd,JP Equity,8219 JP Equity,0.5,9,0,2,0.833333333333333,56.4766666666667,3.56231765449487,0.959050766237433,3.04160028531181,5.13139448572111,0.395782092860351,0.668407897466958,0.829152262943451
Subaru Corp,JP Equity,7270 JP Equity,2.8,55,2.5,2.1,2.46666666666667,60.0066666666667,5.35905044966404,1.46761862987383,7.91489231994689,14.8480966430577,0.0342416294232282,1.25215771743602,0.829216625689558
Baloise Holding AG,SW Equity,BALN SW Equity,3,59,1.6,2.9,2.5,5.23623,6.60144754632944,1.01011907237953,0.663686536488832,9.06721820062048,0.218632816466069,0.10562062563356,0.829436801324036
Hite Jinro Co Ltd,KS Equity,000080 KS Equity,0,0,0.5,1.6,0.7,108.666666333333,1.37014886056817,1.13476627956074,0.859758380107729,2.30551455327525,0.703521427999702,0.565321460010885,0.830190043293649
Shimamura Co Ltd,JP Equity,8227 JP Equity,0.3,5,0.4,2,0.9,186.3025,4.8246608457565,1.30747680535554,7.34044005892113,8.883375849682,0.000178521470369064,1.38072016226893,0.830662988546263
Arconic Inc,US Equity,ARNC US Equity,4,79,4,2.9,3.63333333333333,-0.339255,-4.79909873322266,1.36069567186481,-0.850204385361176,-4.4777957591312,0.609372421057516,0.678703566363133,0.831911605279464
Bollore SA,FP Equity,BOL FP Equity,2,39,3,4,3,0.125845,3.24953635097122,1.04699597496581,1.77517421149548,7.20025119549495,0.700711638563833,0.465118994287919,0.832362565754015
Sugi Holdings Co Ltd,JP Equity,7649 JP Equity,0,0,0.7,3,1.23333333333333,64.3225,3.5054814767046,1.8781495822525,6.72431791553133,10.6851151465239,0.00307835011815847,1.86122702624747,0.839500018876329
BNK Financial Group Inc,KS Equity,138930 KS Equity,4,79,1.8,2.3,2.7,275.332249333333,8.35684102564842,0.958591138737113,0.484686348927532,6.37175294377469,4.27957680369894,0.0413003063147712,0.843530320016335
TIS Inc,JP Equity,3626 JP Equity,1,19,2.3,2,1.76666666666667,66.2133333333333,5.35311156342031,1.31843464982516,5.7910184991231,9.72488768853045,0.106170793573425,1.19866458732507,0.844572055228448
Canadian Tire Corp Ltd,CN Equity,CTC/A CN Equity,2.8,55,2.8,5,3.53333333333333,2.63,5.02375424509813,1.39805616582265,4.65809410272264,15.2883731096326,0.410769407000759,0.86090068877273,0.844617243093689
Galp Energia SGPS SA,PL Equity,GALP PL Equity,4,79,4.7,5,4.56666666666667,0.205004333333333,4.47039832638282,1.66892644276666,4.54762992222144,12.0289295656674,0.234632098021615,1.21719700586093,0.844854622102701
Matsumotokiyoshi Holdings Co Ltd,JP Equity,3088 JP Equity,0,0,0.3,4,1.43333333333333,53.475,4.02128926285,1.82918713018818,7.54546537303315,11.7758064191704,0.00839421574829757,1.86814222238416,0.845675218359776
Seven & i Holdings Co Ltd,JP Equity,3382 JP Equity,3.9,77,4.1,3.5,3.83333333333333,53.815,3.89119700181502,1.29272362615621,3.15707542273992,7.42788247474162,0.253975038351421,0.877806387790171,0.845894496287849
Taisei Corp,JP Equity,1801 JP Equity,3.1,61,2.8,2.6,2.83333333333333,158.796666666667,8.35307355395621,1.35774586385301,6.22659129459751,18.2528126686114,0.184997354845184,0.909195967604163,0.846043026034881
Advance Auto Parts Inc,US Equity,AAP US Equity,0.3,5,0.5,5,1.93333333333333,1.7075,5.51487306304489,1.47862769129607,5.04121919597395,13.649787038004,0.133436319656105,1.11357026304591,0.846965780312362
Hella GmbH & Co KGaA,GR Equity,HLE GR Equity,1.2,23,1.5,2.3,1.66666666666667,0.826008,5.34048430536559,1.60230564902499,6.75392024424679,16.3827238196128,0.216336897139061,1.27840016539097,0.847550666408107
Lotte Chemical Corp,KS Equity,011170 KS Equity,2,39,1.8,3.5,2.43333333333333,15708.99694,13.3078511212724,1.10258400054421,12.8016458297423,21.7517798566741,0.322620165230359,0.89967836124563,0.85016640991186
Sumitomo Osaka Cement Co Ltd,JP Equity,5232 JP Equity,2.6,51,0.7,2,1.76666666666667,9.77666666666667,6.35463459989056,1.01182579510523,4.32596892574034,7.46189225445267,0.297405443738818,0.724647458778557,0.850396389372331
Ibiden Co Ltd,JP Equity,4062 JP Equity,3.5,69,4,3.7,3.73333333333333,23.22,4.18569817414392,0.89091186850585,0.403737691768425,0.665361887269787,0.281902862978609,0.681423097345335,0.851931957245557
AMP Ltd,AU Equity,AMP AU Equity,5,99,2.2,3.3,3.5,0.139833,3.91985215445968,1.05249801622285,0.588592548890316,11.5657392253137,1.46813346849324,0.121209807562165,0.852308934275804
Fujitsu General Ltd,JP Equity,6755 JP Equity,2.7,53,0.2,1.5,1.46666666666667,23.24,2.52410452172647,1.66434583186011,6.3016686452516,12.5911281104647,0.00290856996577365,1.37899241998589,0.853296811466848
NTT Data Corp,JP Equity,9613 JP Equity,5,99,4,3.5,4.16666666666667,11.8966666666667,3.14069914080226,1.39595685046405,2.70947704463624,7.29968405377483,0.334976871570009,0.964399623791333,0.855109653280005
Coca-Cola Bottlers Japan Holdings Inc,JP Equity,2579 JP Equity,2.3,45,1.1,2.8,2.06666666666667,27.8733333333333,2.0872714081652,1.23018675100592,3.66850281086681,5.23571267094626,0.106073277091142,1.37853828536198,0.855921701460503
NongShim Co Ltd,KS Equity,004370 KS Equity,0.2,3,0.4,1.1,0.566666666666667,4443.000053,4.56860602216439,1.03881655993701,3.72661830492357,5.09696133420083,0.038621416990528,0.899280428554535,0.858516658030933
Maeda Road Construction Co Ltd,JP Equity,1883 JP Equity,1.1,21,1.2,1.3,1.2,26.8933333333333,3.61290619769439,1.02640480206729,4.51259987896371,6.09779577210597,0.000181964151462161,0.900937845505215,0.858537395016827
Mitsubishi Electric Corp,JP Equity,6503 JP Equity,3.7,73,2.7,3,3.13333333333333,31.7133333333333,5.95731909388847,1.37759727984165,6.45801138418627,12.756488858427,0.0912299292819749,1.07329644945284,0.858781765084633
Bunzl PLC,LN Equity,BNZL LN Equity,2.2,43,2.6,3.7,2.83333333333333,0.54264,4.00744110989085,2.06210529388007,6.40424061794219,22.4910361812321,0.24541267634566,1.76985984922706,0.859507809232121
Hewlett Packard Enterprise Co,US Equity,HPE US Equity,5,99,4.7,4.3,4.66666666666667,0.455,9.54268903759725,1.00869952046989,1.84957207382679,4.51820383388442,0.583052445565948,0.423791136932953,0.859610016656104
SKY Perfect JSAT Holdings Inc,JP Equity,9412 JP Equity,0.3,5,1.2,3,1.5,9.43966666666667,7.75508099266494,0.812035110516109,4.26203762304084,7.00266421058215,0.529593758683079,0.50112786262719,0.859614779158374
Asics Corp,JP Equity,7936 JP Equity,5,99,3.8,4,4.26666666666667,11.6066666666667,1.93441569192396,1.4328368432934,3.46814374712291,5.93292817105974,0.170159080541775,1.19204074082751,0.863534504875024
Old Mutual PLC,LN Equity,OML LN Equity,5,99,2.5,3.6,3.7,0.082551,45.9308807134894,1.01815830546878,0.533891947743132,11.3362848413045,0.294673018990001,0.0582072440588244,0.863591990381135
MetLife Inc,US Equity,MET US Equity,5,99,1.5,3.9,3.46666666666667,1.110107,8.90772723553796,0.995166762482562,0.334448514929896,4.34059204406472,0.416871031601885,0.0744110751831016,0.863659408586119
Teva Pharmaceutical Industries Ltd,IT Equity,TEVA IT Equity,2.8,55,3.7,4.1,3.53333333333333,-3.28333333333333,-59.527946239612,0.959006608415787,-15.2425036422151,-48.2869732815601,1.67479571660312,0.266456883908921,0.864978058294917
Siemens Gamesa Renewable Energy SA,SM Equity,SGRE SM Equity,3.8,75,4.8,4.3,4.3,-0.0716116666666667,-2.13204190730485,1.1160375748416,-0.882264738205663,-2.26337633556131,0.175740263419151,0.736299415637706,0.867394008542696
Melco International Development Ltd,HK Equity,200 HK Equity,1.6,31,1.2,3,1.93333333333333,0.202924,1.46910966164442,1.16630421573468,0.469624882004688,2.29402331825139,1.09632642048356,0.407882823255203,0.867561179689863
Cosmos Pharmaceutical Corp,JP Equity,3349 JP Equity,0,0,0.3,3,1.1,199.906666666667,2.8824285263482,2.56439179234232,8.01741547539888,19.2636937501531,0.0358831847771807,2.39301097562611,0.868493536710814
COMSYS Holdings Corp,JP Equity,1721 JP Equity,1.9,37,2,1.7,1.86666666666667,51.3723333333333,5.49903365382557,1.37046514833902,6.63677174196034,8.89036071933929,0.000737008885956325,1.30012938994603,0.87263782219299
Old Republic International Corp,US Equity,ORI US Equity,1,19,0.4,3.3,1.56666666666667,0.44,6.85302838375217,1.04900691393758,2.45655410796665,10.0381880925517,0.245151840619571,0.323219033203072,0.872743081560089
Skylark Holdings Co Ltd,JP Equity,3197 JP Equity,0.7,13,0.4,1.5,0.866666666666667,20.27,4.33487945747765,1.59880287957439,5.44255633610446,14.5048822860948,0.410231868315365,1.1432770169698,0.877965574518626
Royal Dutch Shell PLC,LN Equity,RDSA LN Equity,3.4,67,3.3,3.6,3.43333333333333,0.556666666666667,5.48567321243372,1.16539506372365,3.1590977157285,6.77478474994088,0.333330187800296,0.738148663321764,0.87843935997958
Sharp Corp/Japan,JP Equity,6753 JP Equity,4,79,3.1,2.3,3.13333333333333,28.1816666666667,2.9004478672359,1.95189082188518,3.57289867142544,49.7576156824991,0.37841846293127,1.28214130684541,0.878717188794737
Toho Gas Co Ltd,JP Equity,9533 JP Equity,3,59,2,2,2.33333333333333,34.7,3.09511444426238,1.04104187529395,2.87970013752409,4.97010691600352,0.324614719427823,0.780145954746851,0.880351118023386
Telefonaktiebolaget LM Ericsson,SS Equity,ERICB SS Equity,4.4,87,4.8,3.7,4.3,-2.45,-14.7308488282765,1.25059455615841,-9.34957534588116,-21.8383477743871,0.175660981011483,0.746435756322893,0.883098484984446
Denka Co Ltd,JP Equity,4061 JP Equity,2.7,53,1.3,3.5,2.5,64.4833333333333,5.5777310124042,1.22805089763729,5.12179428504392,10.4986476113952,0.344855909693624,0.840211986558182,0.885099739131449
QBE Insurance Group Ltd,AU Equity,QBE AU Equity,3,59,2,2.8,2.6,-1.163504,-25.0905084212183,1.05633777137385,-2.92351805254842,-13.0491563495795,0.323997925431392,0.300848499034467,0.887074566163142
Benesse Holdings Inc,JP Equity,9783 JP Equity,4,79,3,3,3.33333333333333,43.0933333333333,3.85812406000304,1.43994664540239,2.64291446918048,7.20873048231438,0.261792888313664,0.940111387420241,0.88796321473663
NRG Energy Inc,US Equity,NRG US Equity,3,59,1.7,3.6,2.76666666666667,-1.15617833333333,-18.4243668710371,1.36125637106909,-6.68174229744191,-75.9763313609467,1.9082525705455,0.365097533241827,0.891463558742819
Royal Dutch Shell PLC,LN Equity,RDSB LN Equity,3.4,67,3.3,3.6,3.43333333333333,0.556666666666667,5.48567321243372,1.16539506372365,3.1590977157285,6.77478474994088,0.333330187800296,0.738148663321764,0.894590257189302
Sekisui Chemical Co Ltd,JP Equity,4204 JP Equity,3.5,69,2.8,3,3.1,37.7233333333333,6.02657256089975,1.41132198191633,6.80620753140226,11.8393473794747,0.0539193507221695,1.12888908427675,0.896574742649413
Santander Consumer USA Holdings Inc,US Equity,SC US Equity,1,19,3,3.6,2.53333333333333,0.943333333333333,21.0304283275501,0.991900863218386,2.67472135594922,17.8697642450561,5.30113180907639,0.170169160583067,0.898042081681569
Allstate Corp/The,US Equity,ALL US Equity,5,99,1.2,4.3,3.5,2.61333333333333,9.85438662494875,1.12287268433589,2.83065352392003,15.2409835764629,0.190736620030323,0.34725906396434,0.901406585630395
Hitachi Construction Machinery Co Ltd,JP Equity,6305 JP Equity,4.6,91,3.3,2.9,3.6,79.08,6.77592971272332,1.34285714641797,4.57432398972814,11.1501612806916,0.319792270550788,0.906217463626416,0.90360670327686
Deutsche Telekom AG,GR Equity,DTE GR Equity,3.8,75,4.4,4,4.06666666666667,0.201295666666667,5.08813072864522,1.27228986224908,1.65852248511704,7.81253473108497,0.837057569116629,0.522508643328831,0.904670168834769
Nippon Telegraph & Telephone Corp,JP Equity,9432 JP Equity,3.8,75,4,4,3.93333333333333,106.694333333333,7.14387137437643,1.03398131500395,4.12609569185064,9.55978132283394,0.373879059104084,0.550659124100833,0.90800831912483
Vocus Group Ltd,AU Equity,VOC AU Equity,0,0,1.3,4,1.76666666666667,0.06,3.85767720564974,0.894722630070657,-29.3381855741393,-47.9085099388091,0.655483879561272,0.37837431895917,0.908016466942099
OCI Co Ltd,KS Equity,010060 KS Equity,1.8,35,2.1,2,1.96666666666667,2572.33333333333,7.02617990200156,0.964807942656035,3.4173838372157,6.35414953561968,0.648849544050642,0.566726214459591,0.908290236046554
United Co RUSAL PLC,HK Equity,486 HK Equity,2.7,53,2.3,2.8,2.6,0.028587,16.1790478711873,1.37612744840118,9.3147793020923,36.7799544563015,1.20550146108513,0.652833587956928,0.908858849627579
Voya Financial Inc,US Equity,VOYA US Equity,1,19,2.6,3.9,2.5,-4.75385466666667,-38.7612166445251,0.987133593696864,-0.859663402491119,-16.4303070144046,0.42975432726184,0.0427424236646939,0.910982132756928
RSA Insurance Group PLC,LN Equity,RSA LN Equity,5,99,3.2,3.6,3.93333333333333,0.079214,2.58620689655172,1.14273947180704,1.38479599415415,7.55830289407137,0.0944987541327457,0.339826061956444,0.914614845267603
Viacom Inc,US Equity,VIAB US Equity,1,19,2.7,4.5,2.73333333333333,1.22,15.4106370767031,1.24110418404187,8.72280806048367,36.8250948182304,0.87087161644659,0.565014098759577,0.91467681758097
Persol Holdings Co Ltd,JP Equity,2181 JP Equity,1,19,1,1.5,1.16666666666667,3.34333333333333,0.644542468684453,2.47400483186861,4.30583865766757,9.11320246712024,0.108388565623425,2.18392331325439,0.915192585172212
Orange SA,FP Equity,ORA FP Equity,5,99,5,5,5,0.460236,5.87896253602306,1.14582972051281,2.01286289087664,7.69013516239661,0.868066752552431,0.434001119430569,0.916629992708759
Hitachi Chemical Co Ltd,JP Equity,4217 JP Equity,4.2,83,2.7,3.5,3.46666666666667,40.2333333333333,4.81898837651227,1.27229428947286,6.18006869337917,10.0424191002741,0.150929230793612,1.0386225249801,0.919251528597313
Fuji Oil Holdings Inc,JP Equity,2607 JP Equity,2.7,53,1.6,2.6,2.3,40.26,4.4535547067814,1.41561684530876,4.61112496914368,8.21964131748205,0.219615282929072,1.13230231976092,0.920569953362662
Tosoh Corp,JP Equity,4042 JP Equity,1,19,1.6,3,1.86666666666667,74.23,11.4811885321844,1.37652501342543,11.5557526318182,21.3547390920769,0.169648458051553,1.03833266851852,0.922774214842514
Fairfax Financial Holdings Ltd,CN Equity,FFH CN Equity,0,0,0,2.6,0.866666666666667,23.9966666666667,13.3160068810229,1.03388353948246,2.61962305892473,13.0576317889796,0.401952937497021,0.291775966364051,0.925512350843719
Delta Air Lines Inc,US Equity,DAL US Equity,3,59,3.3,3.3,3.2,1.07666666666667,7.24058869675266,1.45144773035625,6.80140587067064,27.2155736439614,0.236337699800933,0.790269283702105,0.926862293122173
PCCW Ltd,HK Equity,8 HK Equity,0.5,9,2.4,3.5,2.13333333333333,0.123651,4.92074146744462,1.16437603536953,2.61948636607497,14.0519911158382,1.35374375730716,0.432110284341396,0.927002068660782
Dufry AG,SW Equity,DUFN SW Equity,0.6,11,0.6,3,1.4,0.207092666666667,0.180273353688547,1.44227581388854,0.713572478492829,2.29684223142054,0.516781899327757,0.838120102236293,0.9290449534952
TDK Corp,JP Equity,6762 JP Equity,3.2,63,3.5,4,3.56666666666667,138.664,5.29311861951704,1.13727155527819,6.53756549574696,15.2026115612088,0.436079666936271,0.702204107794495,0.930768122910838
Lintec Corp,JP Equity,7966 JP Equity,2.4,47,1.2,2.5,2.03333333333333,39.4633333333333,4.52710460843731,1.14015755496262,4.44960571778023,6.86308074832179,0.085392239803959,0.877012066075904,0.938514980812258
CSR Ltd,AU Equity,CSR AU Equity,3,59,2.3,3.6,2.96666666666667,0.187682,7.21596072723743,1.59972860427737,8.62465869768966,15.4266355680859,0.010427145277794,1.20031714725769,0.938634898802932
Tokyu Corp,JP Equity,9005 JP Equity,2.2,43,1.2,2.3,1.9,27.3066666666667,5.89931623897563,1.15293607448211,3.2445615254745,10.9169799904788,0.90188531099209,0.521554482141533,0.938722480796992
Volvo AB,SS Equity,VOLVB SS Equity,2.9,57,3,4,3.3,2.62333333333333,6.2422072346004,1.49530905360824,5.17606960393454,20.9764098049212,0.401346843471526,0.819764598170484,0.938821074367802
DaVita Inc,US Equity,DVA US Equity,3,59,1.8,4,2.93333333333333,0.506666666666667,3.90449057679459,1.38902658461382,2.76984634653913,11.0051752931051,0.773430979491748,0.697949403016811,0.944018035714296
Arkema SA,FP Equity,AKE FP Equity,3.3,65,3.6,4,3.63333333333333,2.05339533333333,7.56310422467879,1.34863727087077,6.13462085391789,13.2792340541959,0.341204971644587,0.884050460575543,0.945048057567812
Orora Ltd,AU Equity,ORA AU Equity,1.7,33,2,2.7,2.13333333333333,0.087,4.94804080465249,1.71984201745211,5.38050596771108,11.7190755521364,0.18740484180313,1.22488925517668,0.945090230413082
Aetna Inc,US Equity,AET US Equity,4,79,3,4,3.66666666666667,2.32666666666667,5.03853121967889,1.69176882236296,3.96491648100232,14.9323576649615,0.172757335257389,0.991630484516855,0.946284642372774
Ain Holdings Inc,JP Equity,9627 JP Equity,0,0,0.8,4,1.6,78.985,3.93074771560976,1.97707898745673,6.08047095949563,13.8897223978175,0.0843151688271946,1.64038380158716,0.948190001362947
Industrial Bank of Korea,KS Equity,024110 KS Equity,4,79,1.5,2.3,2.6,586.333333333333,23.4576507725918,0.969400895284774,0.56988543576106,7.4076990596413,14.3284393167351,0.035382109899973,0.949623727830307
Hitachi High-Technologies Corp,JP Equity,8036 JP Equity,3.4,67,2.8,3,3.06666666666667,70.69,5.55313692074637,1.42224072253098,6.63577305671005,10.7112450605926,0.000413648140264821,1.16217426872295,0.950770804018231
Denso Corp,JP Equity,6902 JP Equity,4,79,3,2,3,104.253333333333,6.21704698665407,1.2062618378036,5.96559354246997,9.35763106169139,0.0993894655763584,0.922003210515368,0.951321602167675
Daito Trust Construction Co Ltd,JP Equity,1878 JP Equity,2.4,47,0.9,1.9,1.73333333333333,271.403333333333,5.19614465621328,2.66007189998957,11.6569110674617,31.3097947269152,0.043395408701409,2.06456415930413,0.952141653235026
Don Quijote Holdings Co Ltd,JP Equity,7532 JP Equity,0.3,5,0.8,3,1.36666666666667,57.2396666666667,3.8617880029505,1.74194715918049,4.87591985056269,13.0476659521608,0.32370884750013,1.26004022335913,0.95383536199168
Husky Energy Inc,CN Equity,HSE CN Equity,2.7,53,2,3.3,2.66666666666667,0.343897333333333,7.13862481670922,1.01095978296081,2.08778138956213,3.82809373909784,0.332329391512892,0.560921013912712,0.953987889290863
Takara Holdings Inc,JP Equity,2531 JP Equity,1.3,25,1.4,2,1.56666666666667,16.3966666666667,4.56451122651972,1.3226738609275,3.6140801065892,7.29169953559523,0.182866645891469,0.960762135005888,0.954655814344313
CBRE Group Inc,US Equity,CBRE US Equity,4,79,4,4.1,4.03333333333333,0.506666666666667,4.20970117021465,1.8964503611939,6.62875008620596,20.7657538724128,0.241467877338061,1.38200361334584,0.95739509223944
DS Smith PLC,LN Equity,SMDS LN Equity,3.1,61,3.2,4.5,3.6,0.115525105806,4.47395205974464,1.55476696003906,4.20914367248928,13.4962623195771,0.327670816514476,1.00701657341942,0.961271285239538
HeidelbergCement AG,GR Equity,HEI GR Equity,3.1,61,3.6,3,3.23333333333333,1.02115566666667,4.43658207989218,1.07345637214545,2.53539564313438,6.0251141829077,0.683525796909944,0.480624023766496,0.965727608108899
TOTAL SA,FP Equity,FP FP Equity,3.4,67,3.8,3.6,3.6,0.820867666666667,5.29948368888856,1.11002217072275,3.53193061936123,7.90881545443131,0.3704530269975,0.630139738868036,0.967719660634354
Fairfax Media Ltd,AU Equity,FXJ AU Equity,1.3,25,2.5,5,2.93333333333333,0.017,4.47245165160148,1.65369658829333,2.36200295898601,4.62438447549399,0.133035541771358,1.02511294480118,0.969144738936918
